time,band,channel_1,channel_2,channel_3,channel_4,channel_5,channel_n_vals,channel_present,sc_active_1,sc_active_2,sc_active_3,sc_active_4,sc_active_5,sc_active_n_vals,sc_active_present,rscp_active_1,rscp_active_2,rscp_active_3,rscp_active_4,rscp_active_5,rscp_active_n_vals,rscp_active_present,ecno_active_1,ecno_active_2,ecno_active_3,ecno_active_4,ecno_active_5,ecno_active_n_vals,ecno_active_present,rscp_detected_1,sc_detected_1,sc_detected_2,sc_detected_3,sc_detected_4,sc_detected_5,sc_detected_6,sc_detected_7,sc_detected_8,sc_detected_9,sc_detected_10,sc_detected_11,sc_detected_12,sc_detected_13,sc_detected_14,sc_detected_15,sc_detected_16,sc_detected_17,sc_detected_18,sc_detected_19,sc_detected_20,sc_detected_21,sc_detected_22,sc_detected_23,sc_detected_24,sc_detected_25,sc_detected_26,sc_detected_27,sc_detected_28,sc_detected_29,sc_detected_30,sc_detected_31,sc_detected_32,sc_detected_33,sc_detected_34,sc_detected_35,sc_detected_36,sc_detected_37,sc_detected_38,sc_detected_39,sc_detected_40,sc_detected_41,rscp_active_mean,rscp_active_max,rscp_active_min,rscp_active_std,rscp_active_range,ecno_active_mean,ecno_active_max,ecno_active_min,ecno_active_std,rscp_detected_mean,rscp_detected_max,rscp_detected_min,rscp_delta_active_vs_best_detected
 8:47:40.336,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,183,395,211,140,,4,1,-86.7,-83.8,-92.1,-92.9,,4,1,-11.3,-15.2,-19.6,-24.3,,4,1,,395,154,263,140,307,23,263,380,449,132,380,187,138,499,366,23,270,367,278,254,,,,,,,,,,,,,,,,,,,,,,-88.875,-83.8,-92.9,4.362243306679107,9.100000000000009,-17.6,-11.3,-24.3,5.60773275635231,,,,
 8:47:40.821,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,10738,,4,1,154,211,395,183,,4,1,-84.2,-92.1,-93.3,-94.6,,4,1,-9.0,-19.6,-24.5,-25.8,,4,1,,395,263,23,154,278,23,183,307,270,367,263,140,380,380,132,449,187,499,254,138,366,,,,,,,,,,,,,,,,,,,,,-91.05000000000001,-84.2,-94.6,4.679387424296756,10.399999999999991,-19.725,-9.0,-25.8,7.632114167559777,,,,
 8:47:41.373,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,10738,,4,1,154,211,183,395,,4,1,-88.7,-92.1,-92.2,-94.2,,4,1,-12.6,-19.6,-21.0,-23.0,,4,1,,395,23,23,263,154,263,187,278,270,187,183,138,449,380,132,367,380,499,254,307,132,366,140,,,,,,,,,,,,,,,,,,,-91.8,-88.7,-94.2,2.281812145349977,5.5,-19.05,-12.6,-23.0,4.520693162189474,,,,
 8:47:41.867,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,,,3,1,154,211,395,,,3,1,-88.1,-92.1,-99.0,,,3,1,-14.0,-19.6,-24.9,,,3,1,,395,263,23,187,183,263,23,154,187,278,270,132,449,380,499,254,138,140,132,366,367,307,,,,,,,,,,,,,,,,,,,,-93.06666666666666,-88.1,-99.0,5.513921774321193,10.900000000000006,-19.5,-14.0,-24.9,5.450688029964657,,,,
 8:47:42.387,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,,,3,1,154,211,395,,,3,1,-90.2,-92.1,-96.0,,,3,1,-18.0,-19.6,-23.8,,,3,1,,395,23,263,278,154,499,263,187,187,183,270,23,367,132,449,138,380,254,140,132,366,307,,,,,,,,,,,,,,,,,,,,-92.76666666666667,-90.2,-96.0,2.956912804486011,5.799999999999997,-20.46666666666667,-18.0,-23.8,2.9955522584881296,,,,
 8:47:42.944,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,,,,2,1,154,395,,,,2,1,-89.1,-99.1,,,,2,1,-10.1,-25.8,,,,2,1,,23,187,154,263,499,367,263,270,187,278,183,23,271,132,449,138,380,254,140,132,366,307,,,,,,,,,,,,,,,,,,,,-94.1,-89.1,-99.1,7.0710678118654755,10.0,-17.95,-10.1,-25.8,11.101576464628797,,,,
 8:47:43.446,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,,,3,1,154,395,395,,,3,1,-85.6,-94.8,-97.3,,,3,1,-16.4,-25.6,,,,2,1,,23,187,154,263,263,270,211,367,499,271,278,132,449,138,380,183,254,140,132,366,307,,,,,,,,,,,,,,,,,,,,,-92.56666666666666,-85.6,-97.3,6.161439225808638,11.700000000000003,-21.0,-16.4,-25.6,6.5053823869162395,,,,
 8:47:43.945,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,,,3,1,154,23,395,,,3,1,-88.6,-94.5,-97.3,,,3,1,-13.2,-24.5,,,,2,1,,23,154,183,263,263,211,499,307,187,271,367,278,270,132,449,138,380,254,140,132,366,366,,,,,,,,,,,,,,,,,,,,-93.46666666666665,-88.6,-97.3,4.441095960833694,8.700000000000003,-18.85,-13.2,-24.5,7.990306627407988,,,,
 8:47:44.490,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,,,3,1,23,154,395,,,3,1,-90.3,-91.2,-97.3,,,3,1,-19.3,-20.2,,,,2,1,,23,154,307,263,367,187,263,211,499,278,397,449,138,270,271,380,254,140,366,132,183,,,,,,,,,,,,,,,,,,,,,-92.93333333333334,-90.3,-97.3,3.808324215889887,7.0,-19.75,-19.3,-20.2,0.6363961030678917,,,,
 8:47:45.004,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,154,395,,,,2,1,-83.6,-97.3,,,,2,1,-14.7,,,,,1,1,,23,154,278,367,263,187,263,307,211,499,271,270,397,449,138,140,366,183,,,,,,,,,,,,,,,,,,,,,,,,-90.44999999999999,-83.6,-97.3,9.687362902255703,13.700000000000003,-14.7,-14.7,-14.7,,,,,
 8:47:45.486,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,,,3,1,154,187,395,,,3,1,-89.8,-95.9,-97.3,,,3,1,-11.9,-23.5,,,,2,1,,278,154,307,187,263,23,367,499,271,397,449,138,270,211,140,366,183,,,,,,,,,,,,,,,,,,,,,,,,,-94.33333333333333,-89.8,-97.3,3.9878983604567138,7.5,-17.7,-11.9,-23.5,8.202438661763951,,,,
 8:47:46.050,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,278,263,395,,4,1,-88.0,-86.7,-88.3,-97.3,,4,1,-9.4,-14.0,-15.6,,,3,1,,187,307,154,499,23,278,140,12,263,397,367,366,183,211,271,270,243,,,,,,,,,,,,,,,,,,,,,,,,,-90.075,-86.7,-97.3,4.866466890876787,10.599999999999994,-13.0,-9.4,-15.6,3.218695387886216,,,,
 8:47:46.550,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,263,278,395,,4,1,-86.9,-84.3,-89.6,-97.3,,4,1,-8.5,-12.5,-17.8,,,3,1,,187,307,154,23,278,132,263,499,243,140,12,367,270,211,397,12,366,183,271,,,,,,,,,,,,,,,,,,,,,,,-89.52499999999999,-84.3,-97.3,5.6168644871197175,13.0,-12.933333333333332,-8.5,-17.8,4.665118790913404,,,,
 8:47:47.047,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,,,3,1,154,263,278,,,3,1,-89.8,-89.9,-90.5,,,3,1,-10.6,-17.7,-18.3,,,3,1,,278,23,187,499,263,307,132,12,243,140,12,211,397,270,366,183,367,271,,,,,,,,,,,,,,,,,,,,,,,,-90.06666666666666,-89.8,-90.5,0.378593889720018,0.7000000000000028,-15.533333333333331,-10.6,-18.3,4.282911782109613,,,,
 8:47:47.625,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,10738,,4,1,154,154,263,278,,4,1,-85.6,-87.1,-86.6,-88.2,,4,1,-9.2,-10.2,-15.1,-16.7,,4,1,,278,499,187,140,307,211,23,395,12,366,307,12,132,263,243,397,211,270,367,183,271,,,,,,,,,,,,,,,,,,,,,-86.87499999999999,-85.6,-88.2,1.0812801055539099,2.6000000000000085,-12.8,-9.2,-16.7,3.6615115275889365,,,,
 8:47:48.151,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,,,3,1,154,154,263,,,3,1,-85.7,-84.8,-88.9,,,3,1,-11.1,-17.2,-17.5,,,3,1,,23,187,395,278,499,366,140,307,367,132,307,12,263,211,243,397,270,183,12,271,211,,,,,,,,,,,,,,,,,,,,,-86.46666666666665,-84.8,-88.9,2.154839514519202,4.1000000000000085,-15.266666666666666,-11.1,-17.5,3.611555528208494,,,,
 8:47:48.669,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,,,3,1,154,263,154,,,3,1,-86.5,-83.6,-84.9,,,3,1,-8.3,-12.0,-16.3,,,3,1,,278,187,23,395,499,263,307,395,211,307,243,366,140,270,12,367,211,183,271,12,132,,,,,,,,,,,,,,,,,,,,,-85.0,-83.6,-86.5,1.4525839046333975,2.9000000000000057,-12.200000000000001,-8.3,-16.3,4.00374824383352,,,,
 8:47:49.173,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,,,3,1,154,154,263,,,3,1,-87.0,-89.2,-83.6,,,3,1,-8.6,-11.1,-12.7,,,3,1,,395,395,307,307,23,211,140,278,263,12,12,499,270,132,380,367,187,183,243,271,366,211,,,,,,,,,,,,,,,,,,,,-86.59999999999998,-83.6,-89.2,2.821347195933181,5.6000000000000085,-10.799999999999999,-8.6,-12.7,2.0663978319771825,,,,
 8:47:49.629,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,,,3,1,263,154,154,,,3,1,-82.1,-93.5,-94.8,,,3,1,-13.4,-17.5,,,,2,1,,395,307,187,307,395,23,278,132,499,12,263,140,12,243,270,211,367,380,211,271,366,,,,,,,,,,,,,,,,,,,,,-90.13333333333333,-82.1,-94.8,6.987369557518291,12.700000000000003,-15.45,-13.4,-17.5,2.8991378028648445,,,,
 8:47:50.163,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,,,3,1,154,263,154,,,3,1,-90.6,-84.1,-91.9,,,3,1,-14.0,-14.8,-15.4,,,3,1,,278,395,23,395,307,307,187,140,499,132,12,12,380,132,211,270,263,211,367,366,243,,,,,,,,,,,,,,,,,,,,,-88.86666666666667,-84.1,-91.9,4.178915329763618,7.800000000000011,-14.733333333333334,-14.0,-15.4,0.7023769168568494,,,,
 8:47:50.705,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,154,263,154,278,,4,1,-90.5,-84.1,-90.5,-91.1,,4,1,-14.1,-14.5,-20.0,-21.5,,4,1,,23,395,395,187,307,499,307,278,132,140,12,243,263,132,211,211,270,12,380,367,366,,,,,,,,,,,,,,,,,,,,,-89.05000000000001,-84.1,-91.1,3.3120990323358406,7.0,-17.525,-14.1,-21.5,3.777455051574627,,,,
 8:47:51.252,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,154,263,154,278,,4,1,-87.3,-83.7,-87.5,-91.5,,4,1,-12.2,-15.0,-17.5,-22.8,,4,1,,23,395,499,395,307,278,307,187,12,211,211,132,132,12,270,243,140,380,367,263,366,,,,,,,,,,,,,,,,,,,,,-87.5,-83.7,-91.5,3.1874754901018445,7.799999999999997,-16.875,-12.2,-22.8,4.504349749593905,,,,
 8:47:51.826,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,154,263,154,278,,4,1,-87.0,-82.4,-86.1,-88.1,,4,1,-11.0,-13.4,-15.9,-19.1,,4,1,,395,23,395,278,499,307,187,243,12,132,307,140,132,211,263,270,211,12,380,367,366,,,,,,,,,,,,,,,,,,,,,-85.9,-82.4,-88.1,2.4725155880870218,5.699999999999989,-14.85,-11.0,-19.1,3.468429039204926,,,,
 8:47:52.345,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,263,278,154,,4,1,-89.1,-83.3,-87.1,-88.7,,4,1,-13.5,-13.9,-17.7,-18.8,,4,1,,23,278,395,395,132,307,270,263,12,499,140,243,307,211,132,243,211,380,367,12,187,366,,,,,,,,,,,,,,,,,,,,-87.05,-83.3,-89.1,2.6451212952654304,5.799999999999997,-15.974999999999998,-13.5,-18.8,2.6700499371110396,,,,
 8:47:52.850,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,263,154,154,278,,4,1,-81.3,-90.0,-88.7,-86.9,,4,1,-13.6,-14.3,-18.5,-19.2,,4,1,,23,395,278,263,499,187,243,307,395,132,270,211,307,243,183,12,211,132,380,12,140,366,,,,,,,,,,,,,,,,,,,,-86.725,-81.3,-90.0,3.8335144884731225,8.700000000000003,-16.4,-13.6,-19.2,2.857738033247041,,,,
 8:47:53.361,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,278,263,154,,4,1,-88.5,-85.5,-86.5,-87.5,,4,1,-11.7,-15.8,-16.8,-17.5,,4,1,,23,278,395,211,211,395,499,243,307,243,270,263,132,307,132,183,187,380,12,12,140,,,,,,,,,,,,,,,,,,,,,-87.0,-85.5,-88.5,1.2909944487358056,3.0,-15.45,-11.7,-17.5,2.5955089417427692,,,,
 8:47:53.886,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,154,263,154,278,,4,1,-89.7,-82.4,-88.3,-87.3,,4,1,-13.2,-13.4,-18.1,-18.3,,4,1,,23,395,395,499,278,243,132,307,263,187,307,183,211,132,12,243,270,380,12,140,211,,,,,,,,,,,,,,,,,,,,,-86.92500000000001,-82.4,-89.7,3.173195024997148,7.299999999999997,-15.75,-13.2,-18.3,2.8313718700775903,,,,
 8:47:54.388,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,263,278,154,,4,1,-91.0,-86.6,-89.6,-91.5,,4,1,-14.3,-15.8,-18.8,-19.9,,4,1,,278,23,395,395,211,211,270,307,132,243,307,12,263,132,499,187,183,380,12,140,243,,,,,,,,,,,,,,,,,,,,,-89.675,-86.6,-91.5,2.2020823478395806,4.900000000000006,-17.200000000000003,-14.3,-19.9,2.596150997149433,,,,
 8:47:54.909,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,263,278,154,,4,1,-92.1,-85.2,-90.3,-91.4,,4,1,-14.3,-15.1,-20.2,-20.6,,4,1,,23,278,263,395,270,12,183,395,243,211,187,499,243,132,211,132,307,380,307,12,140,,,,,,,,,,,,,,,,,,,,,-89.75,-85.2,-92.1,3.122498999199197,6.8999999999999915,-17.549999999999997,-14.3,-20.6,3.31109246825475,,,,
 8:47:55.449,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,263,154,154,278,,4,1,-84.3,-89.7,-89.6,-91.3,,4,1,-13.8,-14.3,-15.0,-15.9,,4,1,,278,23,395,211,395,211,243,270,263,187,12,183,132,307,307,243,12,499,140,132,,,,,,,,,,,,,,,,,,,,,,-88.72500000000001,-84.3,-91.3,3.051092700438102,7.0,-14.75,-13.8,-15.9,0.9110433579144297,,,,
 8:47:55.962,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,154,263,154,278,,4,1,-89.8,-84.7,-90.2,-90.0,,4,1,-13.5,-14.1,-14.2,-19.4,,4,1,,278,23,211,211,395,263,187,183,395,243,307,380,499,132,270,307,243,12,140,132,12,,,,,,,,,,,,,,,,,,,,,-88.675,-84.7,-90.2,2.655026679087549,5.5,-15.299999999999999,-13.5,-19.4,2.750757471437034,,,,
 8:47:56.502,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,263,23,154,154,,4,1,-85.3,-87.6,-97.5,-97.8,,4,1,-14.0,-16.3,-25.8,,,3,1,,395,23,278,243,211,263,307,395,183,211,380,499,12,187,366,132,307,243,270,140,132,,,,,,,,,,,,,,,,,,,,,-92.05,-85.3,-97.8,6.535288822997804,12.5,-18.7,-14.0,-25.8,6.255397669213365,,,,
 8:47:57.037,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,10738,,4,1,154,154,23,263,,4,1,-89.4,-90.6,-86.5,-87.1,,4,1,-12.6,-14.6,-14.7,-15.3,,4,1,,278,395,183,395,23,187,307,307,380,12,270,499,211,263,211,132,366,132,243,243,,,,,,,,,,,,,,,,,,,,,,-88.4,-86.5,-90.6,1.927001124372618,4.099999999999994,-14.3,-12.6,-15.3,1.1747340124470733,,,,
 8:47:57.535,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,23,263,154,,4,1,-87.8,-89.0,-85.3,-86.2,,4,1,-11.6,-12.8,-14.6,-15.2,,4,1,,278,395,211,23,211,243,499,183,395,380,263,307,270,499,187,366,307,132,132,243,12,,,,,,,,,,,,,,,,,,,,,-87.075,-85.3,-89.0,1.6479785597310828,3.700000000000003,-13.55,-11.6,-15.2,1.65227116418583,,,,
 8:47:58.047,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,263,23,154,,4,1,-87.7,-84.3,-90.8,-86.2,,4,1,-11.0,-14.1,-14.1,-15.2,,4,1,,23,211,278,211,243,395,270,183,307,499,499,307,395,380,132,366,132,263,243,187,12,,,,,,,,,,,,,,,,,,,,,-87.25,-84.3,-90.8,2.7452990122510634,6.5,-13.600000000000001,-11.0,-15.2,1.809235566014921,,,,
 8:47:58.628,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,154,263,154,23,,4,1,-85.5,-80.4,-86.2,-85.2,,4,1,-10.9,-11.9,-15.2,-16.7,,4,1,,278,211,307,23,211,395,243,307,395,183,499,263,499,380,12,132,366,132,187,243,270,,,,,,,,,,,,,,,,,,,,,-84.325,-80.4,-86.2,2.649999999999998,5.799999999999997,-13.675,-10.9,-16.7,2.7280945731407473,,,,
 8:47:59.133,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,263,23,154,,4,1,-86.8,-82.5,-89.6,-86.2,,4,1,-11.8,-13.3,-14.6,-15.2,,4,1,,278,23,395,211,395,211,307,263,183,243,380,499,307,366,499,132,132,270,271,187,12,,,,,,,,,,,,,,,,,,,,,-86.27499999999999,-82.5,-89.6,2.9204737058680483,7.099999999999994,-13.725000000000001,-11.8,-15.2,1.5085865349171494,,,,
 8:47:59.663,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,23,263,154,154,,4,1,-89.2,-85.0,-85.0,-86.2,,4,1,-13.5,-14.7,-14.7,-15.2,,4,1,,307,278,23,307,395,211,499,211,187,183,395,499,243,263,132,380,366,270,271,12,,,,,,,,,,,,,,,,,,,,,,-86.35,-85.0,-89.2,1.982422760159902,4.200000000000003,-14.524999999999999,-13.5,-15.2,0.7228416147400477,,,,
 8:48:00.132,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,10738,,4,1,154,154,263,23,,4,1,-86.8,-86.2,-84.2,-84.4,,4,1,-14.1,-15.2,-15.6,-15.8,,4,1,,307,23,211,395,278,243,263,307,499,211,395,183,380,187,132,366,499,270,271,12,,,,,,,,,,,,,,,,,,,,,,-85.4,-84.2,-86.8,1.2961481396815693,2.5999999999999943,-15.175,-14.1,-15.8,0.7588368291888143,,,,
 8:48:00.707,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10738,10713,,4,1,154,23,263,154,,4,1,-87.3,-84.3,-85.2,-84.9,,4,1,-14.8,-15.4,-16.3,-16.6,,4,1,,23,307,307,395,499,243,499,211,183,366,211,278,380,395,187,132,270,271,263,12,,,,,,,,,,,,,,,,,,,,,,-85.42500000000001,-84.3,-87.3,1.3047988350699873,3.0,-15.775,-14.8,-16.6,0.8261355820929156,,,,
 8:48:01.251,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,,4,1,154,23,154,263,,4,1,-88.4,-84.8,-90.4,-91.6,,4,1,-15.1,-15.5,-21.5,-22.3,,4,1,,23,307,278,499,395,307,499,211,187,243,183,395,380,366,132,211,263,270,271,12,,,,,,,,,,,,,,,,,,,,,,-88.80000000000001,-84.8,-91.6,2.9754551472561865,6.799999999999997,-18.6,-15.1,-22.3,3.8279672586548252,,,,
 8:48:01.750,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,10738,,4,1,23,154,154,263,,4,1,-83.3,-87.8,-86.5,-87.3,,4,1,-9.4,-12.1,-12.6,-17.8,,4,1,,23,307,307,499,183,243,395,187,211,278,395,499,132,263,366,270,380,211,271,12,,,,,,,,,,,,,,,,,,,,,,-86.22500000000001,-83.3,-87.8,2.022168802713232,4.5,-12.975000000000001,-9.4,-17.8,3.510341863693621,,,,
 8:48:02.252,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10738,10713,10738,10738,5,1,23,278,154,154,263,5,1,-85.5,-84.9,-84.3,-86.8,-87.3,5,1,-11.2,-14.3,-14.9,-16.2,-17.8,5,1,,23,307,278,395,183,211,211,307,395,263,499,366,187,12,380,243,132,270,271,499,,,,,,,,,,,,,,,,,,,,,,-85.76,-84.3,-87.3,1.264120247444837,3.0,-14.879999999999999,-11.2,-17.8,2.4570307283385775,,,,
 8:48:02.784,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,10738,10738,5,1,154,23,154,278,263,5,1,-77.6,-87.2,-80.6,-85.8,-87.3,5,1,-10.9,-10.9,-11.4,-16.6,-17.8,5,1,,23,307,183,211,263,499,243,395,307,211,395,187,132,366,271,12,380,278,499,,,,,,,,,,,,,,,,,,,,,,,-83.7,-77.6,-87.3,4.3714985988788815,9.700000000000003,-13.520000000000001,-10.9,-17.8,3.3921969282457645,,,,
 8:48:03.350,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,10738,10738,5,1,154,154,23,263,278,5,1,-78.8,-82.6,-86.6,-87.3,-91.0,5,1,-10.3,-13.1,-14.0,-17.8,-18.4,5,1,,183,23,499,263,395,366,187,395,307,140,211,211,380,132,12,243,278,499,307,,,,,,,,,,,,,,,,,,,,,,,-85.25999999999999,-78.8,-91.0,4.682734244007449,12.200000000000003,-14.719999999999999,-10.3,-18.4,3.3803845935041172,,,,
 8:48:03.801,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,10738,10738,5,1,154,23,154,263,278,5,1,-78.8,-85.6,-81.0,-87.3,-94.3,5,1,-10.3,-11.4,-11.8,-17.8,-25.1,5,1,,23,183,395,263,395,499,211,366,243,211,140,307,307,132,12,278,499,380,187,,,,,,,,,,,,,,,,,,,,,,,-85.4,-78.8,-94.3,6.036969438385455,15.5,-15.280000000000001,-10.3,-25.1,6.2198874587889454,,,,
 8:48:04.391,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,10738,10738,5,1,154,23,154,263,278,5,1,-78.8,-84.5,-82.5,-87.3,-93.4,5,1,-10.3,-12.4,-12.8,-17.8,-21.3,5,1,,23,307,499,183,263,307,211,140,395,211,395,243,12,366,278,499,380,187,,,,,,,,,,,,,,,,,,,,,,,,-85.3,-78.8,-93.4,5.484979489478518,14.600000000000009,-14.919999999999998,-10.3,-21.3,4.5052191955553065,,,,
 8:48:04.891,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,10738,,4,1,154,23,154,263,,4,1,-78.8,-86.5,-82.5,-84.0,,4,1,-10.3,-11.0,-12.3,-13.8,,4,1,,23,307,140,183,499,395,380,211,395,211,263,138,307,12,243,366,367,499,380,278,187,,,,,,,,,,,,,,,,,,,,,-82.95,-78.8,-86.5,3.2212833881337843,7.700000000000003,-11.850000000000001,-10.3,-13.8,1.5416441439796238,,,,
 8:48:05.343,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,10738,,4,1,23,154,154,263,,4,1,-83.8,-78.8,-81.6,-83.6,,4,1,-8.3,-10.3,-11.7,-13.7,,4,1,,23,395,307,183,395,380,307,499,211,263,211,140,12,138,367,499,187,380,278,,,,,,,,,,,,,,,,,,,,,,,-81.94999999999999,-78.8,-83.8,2.323072677870123,5.0,-11.0,-8.3,-13.7,2.2774254470051623,,,,
